date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:24:54	89797/89797	---M--	200	added ('OK')	image/jpeg	etag:%2215ec5-62e54da8-7039eec62f4d7f8b;;;%22	https://html.creativegigstf.com/charles/images/home/16.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/home/16.jpg	(from https://html.creativegigstf.com/charles/css/style.css)
08:24:55	198101/198101	---M--	200	added ('OK')	image/jpeg	etag:%22305d5-62e54da8-ee72c5a0bc2f85cc;;;%22	https://html.creativegigstf.com/charles/images/home/slide-5.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/home/slide-5.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:24:55	1884/1884	---M--	200	added ('OK')	image/png	etag:%2275c-62e54da8-34c40eddfc32bc05;;;%22	https://html.creativegigstf.com/charles/images/icon/5.png	D:/all_test/test/html.creativegigstf.com/charles/images/icon/5.png	(from https://html.creativegigstf.com/charles/index-2.html)
08:24:55	2853/2853	---M--	200	added ('OK')	image/png	etag:%22b25-62e54da8-946e6480453b1154;;;%22	https://html.creativegigstf.com/charles/images/icon/6.png	D:/all_test/test/html.creativegigstf.com/charles/images/icon/6.png	(from https://html.creativegigstf.com/charles/index-2.html)
08:24:55	2912/2912	---M--	200	added ('OK')	image/png	etag:%22b60-62e54da8-edac77778263647d;;;%22	https://html.creativegigstf.com/charles/images/icon/7.png	D:/all_test/test/html.creativegigstf.com/charles/images/icon/7.png	(from https://html.creativegigstf.com/charles/index-2.html)
08:24:56	2782/2782	---M--	200	added ('OK')	image/png	etag:%22ade-62e54da8-c18d9d1b91754ff3;;;%22	https://html.creativegigstf.com/charles/images/icon/8.png	D:/all_test/test/html.creativegigstf.com/charles/images/icon/8.png	(from https://html.creativegigstf.com/charles/index-2.html)
08:24:56	2774/2774	---M--	200	added ('OK')	image/png	etag:%22ad6-62e54da8-2081b9e0c627b303;;;%22	https://html.creativegigstf.com/charles/images/icon/9.png	D:/all_test/test/html.creativegigstf.com/charles/images/icon/9.png	(from https://html.creativegigstf.com/charles/index-2.html)
08:24:57	3296/3296	---M--	200	added ('OK')	image/png	etag:%22ce0-62e54da8-ba504fe121a2c80c;;;%22	https://html.creativegigstf.com/charles/images/icon/10.png	D:/all_test/test/html.creativegigstf.com/charles/images/icon/10.png	(from https://html.creativegigstf.com/charles/index-2.html)
08:24:57	3873/3873	---M--	200	added ('OK')	image/png	etag:%22f21-62e54da8-f942c228d3d22573;;;%22	https://html.creativegigstf.com/charles/images/home/sign.png	D:/all_test/test/html.creativegigstf.com/charles/images/home/sign.png	(from https://html.creativegigstf.com/charles/index-2.html)
08:24:57	39030/39030	---M--	200	added ('OK')	image/jpeg	etag:%229876-62e54da8-c8431ed62e90fa1d;;;%22	https://html.creativegigstf.com/charles/images/portfolio/1.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/1.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:24:58	49659/49659	---M--	200	added ('OK')	image/jpeg	etag:%22c1fb-62e54da8-cdbe85304cef0349;;;%22	https://html.creativegigstf.com/charles/images/portfolio/2.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/2.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:24:58	49250/49250	---M--	200	added ('OK')	image/jpeg	etag:%22c062-62e54da8-ab1d0c7d924e69d7;;;%22	https://html.creativegigstf.com/charles/images/portfolio/3.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/3.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:24:59	35526/35526	---M--	200	added ('OK')	image/jpeg	etag:%228ac6-62e54da8-b900318157ef6a9d;;;%22	https://html.creativegigstf.com/charles/images/portfolio/4.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/4.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:24:59	49390/49390	---M--	200	added ('OK')	image/jpeg	etag:%22c0ee-62e54da8-356ec96ef6473bbb;;;%22	https://html.creativegigstf.com/charles/images/portfolio/5.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/5.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:00	42759/42759	---M--	200	added ('OK')	image/jpeg	etag:%22a707-62e54da8-c0d9aa26100f6874;;;%22	https://html.creativegigstf.com/charles/images/portfolio/6.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/6.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:00	34528/34528	---M--	200	added ('OK')	image/jpeg	etag:%2286e0-62e54da8-bbe2af80b6062dc4;;;%22	https://html.creativegigstf.com/charles/images/blog/3.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/3.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:00	33987/33987	---M--	200	added ('OK')	image/jpeg	etag:%2284c3-62e54da8-29e2808256bfa668;;;%22	https://html.creativegigstf.com/charles/images/blog/4.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/4.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:01	44364/44364	---M--	200	added ('OK')	image/jpeg	etag:%22ad4c-62e54da8-79ae1a6d06701217;;;%22	https://html.creativegigstf.com/charles/images/blog/5.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/5.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:01	3131/3131	---M--	200	added ('OK')	image/png	etag:%22c3b-62e54da8-fc27b52896dedfc2;;;%22	https://html.creativegigstf.com/charles/images/logo/logo2.png	D:/all_test/test/html.creativegigstf.com/charles/images/logo/logo2.png	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:02	229275/229275	---M--	200	added ('OK')	image/jpeg	etag:%2237f9b-62e54da8-5659bfd2d15fe78d;;;%22	https://html.creativegigstf.com/charles/images/portfolio/7.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/7.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:03	191022/191022	---M--	200	added ('OK')	image/jpeg	etag:%222ea2e-62e54da8-e77b7aaf0968b6ce;;;%22	https://html.creativegigstf.com/charles/images/portfolio/8.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/8.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:05	216383/216383	---M--	200	added ('OK')	image/jpeg	etag:%2234d3f-62e54da8-3da70740f24a5385;;;%22	https://html.creativegigstf.com/charles/images/portfolio/10.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/10.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:05	240296/240296	---M--	200	added ('OK')	image/jpeg	etag:%223aaa8-62e54da8-a033bfc9b7407ee9;;;%22	https://html.creativegigstf.com/charles/images/portfolio/11.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/11.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:05	212844/212844	---M--	200	added ('OK')	image/jpeg	etag:%2233f6c-62e54da8-b0854d88b091065f;;;%22	https://html.creativegigstf.com/charles/images/portfolio/9.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/9.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:06	13571/13571	---M-Z	200	added ('OK')	application/x-javascript	etag:%223503-62e54da8-2bd36262492535c3;gz%22	https://html.creativegigstf.com/charles/vendor/language-switcher/jquery.polyglot.language.switcher.js	D:/all_test/test/html.creativegigstf.com/charles/vendor/language-switcher/jquery.polyglot.language.switcher.js	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:07	12898/12898	---M-Z	200	added ('OK')	application/x-javascript	etag:%223262-62e54da8-87a223db4c572bcf;gz%22	https://html.creativegigstf.com/charles/vendor/sanzzy-map/dist/snazzy-info-window.min.js	D:/all_test/test/html.creativegigstf.com/charles/vendor/sanzzy-map/dist/snazzy-info-window.min.js	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:07	4786/4786	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212b2-62e54da8-8dc5ffbfa55107d2;gz%22	https://html.creativegigstf.com/charles/js/map-script.js	D:/all_test/test/html.creativegigstf.com/charles/js/map-script.js	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:07	207983/207983	---M--	200	added ('OK')	image/jpeg	etag:%2232c6f-62e54da8-cf556af0cdfc42db;;;%22	https://html.creativegigstf.com/charles/images/portfolio/12.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/12.jpg	(from https://html.creativegigstf.com/charles/index-2.html)
08:25:07	10137/10137	---M--	200	added ('OK')	image/png	etag:%222799-62e54da8-2cf0764f0345c447;;;%22	https://html.creativegigstf.com/charles/images/home/sign-black.png	D:/all_test/test/html.creativegigstf.com/charles/images/home/sign-black.png	(from https://html.creativegigstf.com/charles/about.html)
08:25:08	59186/59186	---M--	200	added ('OK')	image/jpeg	etag:%22e732-62e54da8-1a54e10d80e4b6e;;;%22	https://html.creativegigstf.com/charles/images/home/15.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/home/15.jpg	(from https://html.creativegigstf.com/charles/about.html)
08:25:08	31679/31679	---M--	200	added ('OK')	image/jpeg	etag:%227bbf-62e54da8-a1bb03ca007e58d7;;;%22	https://html.creativegigstf.com/charles/images/home/17.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/home/17.jpg	(from https://html.creativegigstf.com/charles/about.html)
08:25:08	44835/44835	---M--	200	added ('OK')	image/jpeg	etag:%22af23-62e54da8-60a3b99160613f7f;;;%22	https://html.creativegigstf.com/charles/images/home/18.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/home/18.jpg	(from https://html.creativegigstf.com/charles/about.html)
08:25:09	34848/34848	---M--	200	added ('OK')	image/jpeg	etag:%228820-62e54da8-43d91879d3c12401;;;%22	https://html.creativegigstf.com/charles/images/home/19.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/home/19.jpg	(from https://html.creativegigstf.com/charles/about.html)
08:25:09	30103/30103	---M--	200	added ('OK')	image/jpeg	etag:%227597-62e54da8-4de0ef3f684e6547;;;%22	https://html.creativegigstf.com/charles/images/shop/1.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/1.jpg	(from https://html.creativegigstf.com/charles/shop.html)
08:25:09	26869/26869	---M--	200	added ('OK')	image/jpeg	etag:%2268f5-62e54da8-a1a66efe0c7d491e;;;%22	https://html.creativegigstf.com/charles/images/shop/2.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/2.jpg	(from https://html.creativegigstf.com/charles/shop.html)
08:25:10	35804/35804	---M--	200	added ('OK')	image/jpeg	etag:%228bdc-62e54da8-8ffd44fdea14fbaf;;;%22	https://html.creativegigstf.com/charles/images/shop/3.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/3.jpg	(from https://html.creativegigstf.com/charles/shop.html)
08:25:10	35299/35299	---M--	200	added ('OK')	image/jpeg	etag:%2289e3-62e54da8-2dd355002139ebc0;;;%22	https://html.creativegigstf.com/charles/images/shop/4.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/4.jpg	(from https://html.creativegigstf.com/charles/shop.html)
08:25:10	60540/60540	---M--	200	added ('OK')	image/jpeg	etag:%22ec7c-62e54da8-61b72f5c1139a7ef;;;%22	https://html.creativegigstf.com/charles/images/shop/5.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/5.jpg	(from https://html.creativegigstf.com/charles/shop.html)
08:25:11	26846/26846	---M--	200	added ('OK')	image/jpeg	etag:%2268de-62e54da8-41a5f302fdd0dc;;;%22	https://html.creativegigstf.com/charles/images/shop/6.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/6.jpg	(from https://html.creativegigstf.com/charles/shop.html)
08:25:11	35949/35949	---M--	200	added ('OK')	image/jpeg	etag:%228c6d-62e54da8-d2ee562727c2013b;;;%22	https://html.creativegigstf.com/charles/images/shop/7.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/7.jpg	(from https://html.creativegigstf.com/charles/shop.html)
08:25:11	39901/39901	---M--	200	added ('OK')	image/jpeg	etag:%229bdd-62e54da8-ffa5957d729185aa;;;%22	https://html.creativegigstf.com/charles/images/shop/8.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/8.jpg	(from https://html.creativegigstf.com/charles/shop.html)
08:25:12	30297/30297	---M--	200	added ('OK')	image/jpeg	etag:%227659-62e54da8-b0bdfa3f2f5de62a;;;%22	https://html.creativegigstf.com/charles/images/shop/9.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/9.jpg	(from https://html.creativegigstf.com/charles/shop.html)
08:25:12	28372/28372	---M--	200	added ('OK')	image/jpeg	etag:%226ed4-62e54da8-45e73509d05127d2;;;%22	https://html.creativegigstf.com/charles/images/shop/10.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/10.jpg	(from https://html.creativegigstf.com/charles/shop.html)
08:25:12	32531/32531	---M--	200	added ('OK')	image/jpeg	etag:%227f13-62e54da8-ef3c6b4796a18926;;;%22	https://html.creativegigstf.com/charles/images/shop/11.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/11.jpg	(from https://html.creativegigstf.com/charles/shop.html)
08:25:13	25808/25808	---M--	200	added ('OK')	image/jpeg	etag:%2264d0-62e54da8-70599661ca3ac112;;;%22	https://html.creativegigstf.com/charles/images/shop/12.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/12.jpg	(from https://html.creativegigstf.com/charles/shop.html)
08:25:13	34485/34485	---M--	200	added ('OK')	image/jpeg	etag:%2286b5-62e54da8-cd53dcd6c051412c;;;%22	https://html.creativegigstf.com/charles/images/shop/13.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/13.jpg	(from https://html.creativegigstf.com/charles/shop-details.html)
08:25:14	30203/30203	---M--	200	added ('OK')	image/jpeg	etag:%2275fb-62e54da8-4999968eb35f82b9;;;%22	https://html.creativegigstf.com/charles/images/shop/14.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/14.jpg	(from https://html.creativegigstf.com/charles/shop-details.html)
08:25:14	12229/12229	---M--	200	added ('OK')	image/jpeg	etag:%222fc5-62e54da8-7bd47bcb3983ea32;;;%22	https://html.creativegigstf.com/charles/images/shop/15.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/15.jpg	(from https://html.creativegigstf.com/charles/shop-details.html)
08:25:15	9354/9354	---M--	200	added ('OK')	image/jpeg	etag:%22248a-62e54da8-68d8c3016e2f8f03;;;%22	https://html.creativegigstf.com/charles/images/shop/16.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/shop/16.jpg	(from https://html.creativegigstf.com/charles/shop-details.html)
08:25:15	2325/2325	---M--	200	added ('OK')	image/jpeg	etag:%22915-62e54da8-f6b8d35472e05f9d;;;%22	https://html.creativegigstf.com/charles/images/blog/17.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/17.jpg	(from https://html.creativegigstf.com/charles/shop-details.html)
08:25:16	107725/107725	---M--	200	added ('OK')	image/jpeg	etag:%221a4cd-62e54da8-c9e6fa3a5899c406;;;%22	https://html.creativegigstf.com/charles/images/home/20.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/home/20.jpg	(from https://html.creativegigstf.com/charles/service-details.html)
08:25:16	14222/14222	---M--	200	added ('OK')	image/png	etag:%22378e-62e54da8-31e9544ab2dc25e7;;;%22	https://html.creativegigstf.com/charles/images/home/pattern3.png	D:/all_test/test/html.creativegigstf.com/charles/images/home/pattern3.png	(from https://html.creativegigstf.com/charles/service-details.html)
08:25:16	35304/35304	---M--	200	added ('OK')	image/jpeg	etag:%2289e8-62e54da8-22c76e8667dbd4d8;;;%22	https://html.creativegigstf.com/charles/images/home/21.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/home/21.jpg	(from https://html.creativegigstf.com/charles/service-details.html)
08:25:17	46253/46253	---M--	200	added ('OK')	image/jpeg	etag:%22b4ad-62e54da8-cf853fa7c0efbc41;;;%22	https://html.creativegigstf.com/charles/images/portfolio/13.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/13.jpg	(from https://html.creativegigstf.com/charles/project.html)
08:25:17	60044/60044	---M--	200	added ('OK')	image/jpeg	etag:%22ea8c-62e54da8-d05fd07ff541ff4f;;;%22	https://html.creativegigstf.com/charles/images/portfolio/14.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/14.jpg	(from https://html.creativegigstf.com/charles/project.html)
08:25:17	44719/44719	---M--	200	added ('OK')	image/jpeg	etag:%22aeaf-62e54da8-9908a476202ca165;;;%22	https://html.creativegigstf.com/charles/images/portfolio/15.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/15.jpg	(from https://html.creativegigstf.com/charles/project.html)
08:25:18	77424/77424	---M--	200	added ('OK')	image/jpeg	etag:%2212e70-62e54da8-7281b334e3b33bf1;;;%22	https://html.creativegigstf.com/charles/images/portfolio/16.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/16.jpg	(from https://html.creativegigstf.com/charles/project-details.html)
08:25:18	81565/81565	---M--	200	added ('OK')	image/jpeg	etag:%2213e9d-62e54da8-382e2bce405f2dd9;;;%22	https://html.creativegigstf.com/charles/images/portfolio/17.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/17.jpg	(from https://html.creativegigstf.com/charles/project-details.html)
08:25:18	115330/115330	---M--	200	added ('OK')	image/jpeg	etag:%221c282-62e54da8-d2b8896edef6851b;;;%22	https://html.creativegigstf.com/charles/images/portfolio/18.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/portfolio/18.jpg	(from https://html.creativegigstf.com/charles/project-details.html)
08:25:19	454469/454469	---M-Z	200	added ('OK')	application/x-javascript	etag:%226ef45-62e54da8-25e049d1e22a53a0;gz%22	https://html.creativegigstf.com/charles/vendor/jquery.canvasjs.min.js	D:/all_test/test/html.creativegigstf.com/charles/vendor/jquery.canvasjs.min.js	(from https://html.creativegigstf.com/charles/project-details.html)
08:25:19	194340/194340	---M--	200	added ('OK')	image/jpeg	etag:%222f724-62e54da8-78fbed5781e770d2;;;%22	https://html.creativegigstf.com/charles/images/blog/9.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/9.jpg	(from https://html.creativegigstf.com/charles/blog.html)
08:25:20	201034/201034	---M--	200	added ('OK')	image/jpeg	etag:%223114a-62e54da8-85168198f4cdfdbd;;;%22	https://html.creativegigstf.com/charles/images/blog/10.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/10.jpg	(from https://html.creativegigstf.com/charles/blog.html)
08:25:20	235678/235678	---M--	200	added ('OK')	image/jpeg	etag:%223989e-62e54da8-9602d9a7bda0cb0d;;;%22	https://html.creativegigstf.com/charles/images/blog/11.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/11.jpg	(from https://html.creativegigstf.com/charles/blog.html)
08:25:22	6825/6825	---M--	200	added ('OK')	image/jpeg	etag:%221aa9-62e54da8-d744c0f007124b11;;;%22	https://html.creativegigstf.com/charles/images/blog/6.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/6.jpg	(from https://html.creativegigstf.com/charles/blog.html)
08:25:22	7247/7247	---M--	200	added ('OK')	image/jpeg	etag:%221c4f-62e54da8-a0355c2fc564e10d;;;%22	https://html.creativegigstf.com/charles/images/blog/7.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/7.jpg	(from https://html.creativegigstf.com/charles/blog.html)
08:25:22	7366/7366	---M--	200	added ('OK')	image/jpeg	etag:%221cc6-62e54da8-df40b65229c47f41;;;%22	https://html.creativegigstf.com/charles/images/blog/8.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/8.jpg	(from https://html.creativegigstf.com/charles/blog.html)
08:25:23	69817/69817	---M--	200	added ('OK')	image/jpeg	etag:%22110b9-62e54da8-c200a3e928cb9686;;;%22	https://html.creativegigstf.com/charles/images/blog/13.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/13.jpg	(from https://html.creativegigstf.com/charles/blog-details.html)
08:25:23	241640/241640	---M--	200	added ('OK')	image/jpeg	etag:%223afe8-62e54da8-f0af40f2fb401ae1;;;%22	https://html.creativegigstf.com/charles/images/blog/12.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/12.jpg	(from https://html.creativegigstf.com/charles/blog.html)
08:25:23	75064/75064	---M--	200	added ('OK')	image/jpeg	etag:%2212538-62e54da8-4f0069f38c1d7108;;;%22	https://html.creativegigstf.com/charles/images/blog/14.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/14.jpg	(from https://html.creativegigstf.com/charles/blog-details.html)
08:25:23	69380/69380	---M--	200	added ('OK')	image/jpeg	etag:%2210f04-62e54da8-17d1c3c2d95bc6d4;;;%22	https://html.creativegigstf.com/charles/images/blog/15.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/15.jpg	(from https://html.creativegigstf.com/charles/blog-details.html)
08:25:24	44294/44294	---M--	200	added ('OK')	image/jpeg	etag:%22ad06-62e54da8-dda8e7948fd23881;;;%22	https://html.creativegigstf.com/charles/images/blog/16.jpg	D:/all_test/test/html.creativegigstf.com/charles/images/blog/16.jpg	(from https://html.creativegigstf.com/charles/blog-details.html)
08:25:24	20888/20888	---M-Z	200	added ('OK')	application/x-javascript	etag:%225198-62e54da8-4af80fd611a5f39c;gz%22	https://html.creativegigstf.com/charles/vendor/contact-form/validate.js	D:/all_test/test/html.creativegigstf.com/charles/vendor/contact-form/validate.js	(from https://html.creativegigstf.com/charles/contact.html)
08:25:25	41095/41095	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a087-62e54da8-46128cd37338e122;gz%22	https://html.creativegigstf.com/charles/vendor/contact-form/jquery.form.js	D:/all_test/test/html.creativegigstf.com/charles/vendor/contact-form/jquery.form.js	(from https://html.creativegigstf.com/charles/contact.html)
08:25:25	1093/1093	---M--	200	added ('OK')	image/gif	etag:%22445-62e54da8-68d27179622f44d2;;;%22	https://html.creativegigstf.com/charles/vendor/Camera-master/images/blank.gif	D:/all_test/test/html.creativegigstf.com/charles/vendor/Camera-master/images/blank.gif	(from https://html.creativegigstf.com/charles/vendor/Camera-master/css/camera.css)
08:25:26	9289/9289	---M--	200	added ('OK')	image/gif	etag:%222449-62e54da8-6cacc5d276df20bc;;;%22	https://html.creativegigstf.com/charles/vendor/Camera-master/images/camera-loader.gif	D:/all_test/test/html.creativegigstf.com/charles/vendor/Camera-master/images/camera-loader.gif	(from https://html.creativegigstf.com/charles/vendor/Camera-master/css/camera.css)
08:25:26	24198/24198	---M--	200	added ('OK')	image/png	etag:%225e86-62e54da8-9efc39db1b4baff6;;;%22	https://html.creativegigstf.com/charles/vendor/Camera-master/images/camera_skins.png	D:/all_test/test/html.creativegigstf.com/charles/vendor/Camera-master/images/camera_skins.png	(from https://html.creativegigstf.com/charles/vendor/Camera-master/css/camera.css)
08:25:26	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-615ddcfd-32fff0844d9e3e43;gz%22	https://html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay1.png	D:/all_test/test/html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay1.png	(from https://html.creativegigstf.com/charles/vendor/Camera-master/css/camera.css)
08:25:27	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-615ddcfd-32fff0844d9e3e43;gz%22	https://html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay2.png	D:/all_test/test/html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay2.png	(from https://html.creativegigstf.com/charles/vendor/Camera-master/css/camera.css)
08:25:27	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-615ddcfd-32fff0844d9e3e43;gz%22	https://html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay3.png	D:/all_test/test/html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay3.png	(from https://html.creativegigstf.com/charles/vendor/Camera-master/css/camera.css)
08:25:28	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-615ddcfd-32fff0844d9e3e43;gz%22	https://html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay4.png	D:/all_test/test/html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay4.png	(from https://html.creativegigstf.com/charles/vendor/Camera-master/css/camera.css)
08:25:28	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-615ddcfd-32fff0844d9e3e43;gz%22	https://html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay5.png	D:/all_test/test/html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay5.png	(from https://html.creativegigstf.com/charles/vendor/Camera-master/css/camera.css)
08:25:29	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-615ddcfd-32fff0844d9e3e43;gz%22	https://html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay6.png	D:/all_test/test/html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay6.png	(from https://html.creativegigstf.com/charles/vendor/Camera-master/css/camera.css)
08:25:29	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-615ddcfd-32fff0844d9e3e43;gz%22	https://html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay7.png	D:/all_test/test/html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay7.png	(from https://html.creativegigstf.com/charles/vendor/Camera-master/css/camera.css)
08:25:30	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-615ddcfd-32fff0844d9e3e43;gz%22	https://html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay8.png	D:/all_test/test/html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay8.png	(from https://html.creativegigstf.com/charles/vendor/Camera-master/css/camera.css)
08:25:31	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-615ddcfd-32fff0844d9e3e43;gz%22	https://html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay9.png	D:/all_test/test/html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay9.png	(from https://html.creativegigstf.com/charles/vendor/Camera-master/css/camera.css)
08:25:31	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-615ddcfd-32fff0844d9e3e43;gz%22	https://html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay10.png	D:/all_test/test/html.creativegigstf.com/charles/vendor/Camera-master/images/patterns/overlay10.png	(from https://html.creativegigstf.com/charles/vendor/Camera-master/css/camera.css)
08:25:32	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-62e54da8-3b74c19e2578da38;gz%22	https://html.creativegigstf.com/charles/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/all_test/test/html.creativegigstf.com/charles/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://html.creativegigstf.com/charles/fonts/font-awesome/css/font-awesome.min.css)
08:25:34	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-62e54da8-1016e8099315c509;;;%22	https://html.creativegigstf.com/charles/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/all_test/test/html.creativegigstf.com/charles/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://html.creativegigstf.com/charles/fonts/font-awesome/css/font-awesome.min.css)
